date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:16:18	64932/64932	---M--	200	added ('OK')	font/truetype	etag:%222f918c-fda4-5414ab71befc0%22	https://www.eiseverywhere.com/themes/global/fonts/comfortaa.ttf	C:/My%20Web%20Sites/2018/www.eiseverywhere.com/themes/global/fonts/comfortaa.ttf	(from https://www.eiseverywhere.com/themes/global/fonts.css)
16:16:18	79596/79596	---M--	200	added ('OK')	font/truetype	etag:%222f919a-136ec-5414ab71befc0%22	https://www.eiseverywhere.com/themes/global/fonts/comfortaalight.ttf	C:/My%20Web%20Sites/2018/www.eiseverywhere.com/themes/global/fonts/comfortaalight.ttf	(from https://www.eiseverywhere.com/themes/global/fonts.css)
16:16:18	71728/71728	---M--	200	added ('OK')	font/truetype	etag:%222f9194-11830-5414ab71befc0%22	https://www.eiseverywhere.com/themes/global/fonts/comfortaab.ttf	C:/My%20Web%20Sites/2018/www.eiseverywhere.com/themes/global/fonts/comfortaab.ttf	(from https://www.eiseverywhere.com/themes/global/fonts.css)
16:16:19	109296/109296	---M--	200	added ('OK')	font/truetype	etag:%222f91ad-1aaf0-518bd3d9ae440%22	https://www.eiseverywhere.com/themes/global/fonts/corpoa.ttf	C:/My%20Web%20Sites/2018/www.eiseverywhere.com/themes/global/fonts/corpoa.ttf	(from https://www.eiseverywhere.com/themes/global/fonts.css)
16:16:19	67124/67124	---M--	200	added ('OK')	font/truetype	etag:%222f91bd-10634-518bd3d9ae440%22	https://www.eiseverywhere.com/themes/global/fonts/corpoai.ttf	C:/My%20Web%20Sites/2018/www.eiseverywhere.com/themes/global/fonts/corpoai.ttf	(from https://www.eiseverywhere.com/themes/global/fonts.css)
16:16:19	118356/118356	---M--	200	added ('OK')	font/truetype	etag:%222f91bb-1ce54-518bd3d9ae440%22	https://www.eiseverywhere.com/themes/global/fonts/corpoab.ttf	C:/My%20Web%20Sites/2018/www.eiseverywhere.com/themes/global/fonts/corpoab.ttf	(from https://www.eiseverywhere.com/themes/global/fonts.css)
16:16:19	67060/67060	---M--	200	added ('OK')	font/truetype	etag:%222f91bc-105f4-518bd3d9ae440%22	https://www.eiseverywhere.com/themes/global/fonts/corpoabi.ttf	C:/My%20Web%20Sites/2018/www.eiseverywhere.com/themes/global/fonts/corpoabi.ttf	(from https://www.eiseverywhere.com/themes/global/fonts.css)
16:16:19	115760/115760	---M--	200	added ('OK')	font/truetype	etag:%222f91be-1c430-518bd3d9ae440%22	https://www.eiseverywhere.com/themes/global/fonts/corpos.ttf	C:/My%20Web%20Sites/2018/www.eiseverywhere.com/themes/global/fonts/corpos.ttf	(from https://www.eiseverywhere.com/themes/global/fonts.css)
16:16:20	53812/53812	---M--	200	added ('OK')	font/truetype	etag:%222f91c1-d234-518bd3d9ae440%22	https://www.eiseverywhere.com/themes/global/fonts/corposi.ttf	C:/My%20Web%20Sites/2018/www.eiseverywhere.com/themes/global/fonts/corposi.ttf	(from https://www.eiseverywhere.com/themes/global/fonts.css)
16:16:20	109540/109540	---M--	200	added ('OK')	font/truetype	etag:%222f91bf-1abe4-518bd3d9ae440%22	https://www.eiseverywhere.com/themes/global/fonts/corposb.ttf	C:/My%20Web%20Sites/2018/www.eiseverywhere.com/themes/global/fonts/corposb.ttf	(from https://www.eiseverywhere.com/themes/global/fonts.css)
